sub_id,remainder_twh,phase1_twh,total_twh,name,lat,lon,ba,state
37575,0.035066,0.0,0.035066,APPLE VALLEY 4,34.5289,-117.096,CISO,CA
37576,0.03665,0.0,0.03665,SAN DIEGO 20,32.9781,-117.09,CISO,CA
37577,0.03665,0.0,0.03665,SAN DIEGO 21,33.0208,-117.169,CISO,CA
37578,0.035449,0.0,0.035449,ESCONDIDO 1,33.069,-117.13,CISO,CA
37579,0.041382,0.0,0.041382,SAN DIEGO 22,32.6463,-117.038,CISO,CA
37580,0.041382,0.0,0.041382,SAN DIEGO 23,32.6459,-117.091,CISO,CA
37581,0.048018,0.0,0.048018,SAN DIEGO 24,32.9768,-117.172,CISO,CA
37582,0.048018,0.0,0.048018,SAN DIEGO 25,33.013,-117.149,CISO,CA
37583,0.029517,0.0,0.029517,SAN DIEGO 26,32.7997,-117.063,CISO,CA
37584,0.023968,0.0,0.023968,IMPERIAL BEACH,32.5085,-117.175,CISO,CA
37585,0.052242,0.0,0.052242,SAN DIEGO 27,32.6909,-117.109,CISO,CA
37586,0.052242,0.0,0.052242,SAN DIEGO 28,32.7813,-117.174,CISO,CA
37587,0.040315,0.0,0.040315,SAN DIEGO 29,32.617,-117.021,CISO,CA
37588,0.067016,0.0,0.067016,SAN DIEGO 30,32.6511,-117.154,CISO,CA
37589,0.045585,0.0,0.045585,ESCONDIDO 2,33.1302,-117.145,CISO,CA
37590,0.081065,0.0,0.081065,ESCONDIDO 3,33.1919,-117.034,CISO,CA
37591,0.036412,0.0,0.036412,MORENO VALLEY 6,33.8443,-117.164,CISO,CA
37592,0.036412,0.0,0.036412,MORENO VALLEY 7,33.9133,-117.163,CISO,CA
37593,0.035656,0.0,0.035656,TEMECULA 1,33.5754,-117.04,CISO,CA
37594,0.035656,0.0,0.035656,TEMECULA 2,33.5171,-117.087,CISO,CA
37595,0.056207,0.0,0.056207,NATIONAL CITY 1,32.6418,-117.061,CISO,CA
37596,0.056207,0.0,0.056207,NATIONAL CITY 2,32.6859,-117.099,CISO,CA
37597,0.066095,0.0,0.066095,SAN DIEGO 31,32.6845,-117.182,CISO,CA
37598,0.065049,0.0,0.065049,SAN DIEGO 32,32.7143,-117.079,CISO,CA
37599,0.052884,0.0,0.052884,SAN DIEGO 33,32.8659,-117.098,CISO,CA
37600,0.030552,0.0,0.030552,SAN DIEGO 34,32.9234,-117.108,CISO,CA
37601,0.05541,0.0,0.05541,ESCONDIDO 4,33.1891,-117.168,CISO,CA
37602,0.046569,0.0,0.046569,ESCONDIDO 5,33.0739,-117.024,CISO,CA
37603,0.082929,0.0,0.082929,SAN DIEGO 35,32.838,-117.091,CISO,CA
37604,0.054561,0.0,0.054561,SAN DIEGO 36,32.7811,-116.977,CISO,CA
37605,0.02492,0.0,0.02492,MENTONE,34.0942,-117.089,CISO,CA
37606,0.044249,0.0,0.044249,SAN DIEGO 37,33.0329,-116.988,CISO,CA
37607,0.044249,0.0,0.044249,SAN DIEGO 38,32.9785,-116.975,CISO,CA
37608,0.048246,0.0,0.048246,SAN DIEGO 39,32.7474,-117.059,CISO,CA
37609,0.070702,0.0,0.070702,CHULA VISTA 1,32.6809,-117.103,CISO,CA
37610,0.047086,0.0,0.047086,CHULA VISTA 2,32.6531,-117.044,CISO,CA
37611,0.06097,0.0,0.06097,SAN DIEGO 40,32.6618,-117.136,CISO,CA
37612,0.108056,0.0,0.108056,SAN DIEGO 41,32.7165,-117.096,CISO,CA
37613,0.051559,0.0,0.051559,CHULA VISTA 3,32.6917,-116.995,CISO,CA
37614,0.051559,0.0,0.051559,CHULA VISTA 4,32.5743,-117.07,CISO,CA
37615,0.051559,0.0,0.051559,CHULA VISTA 5,32.5641,-117.131,CISO,CA
37616,0.014515,0.0,0.014515,CALIMESA,34.0086,-116.958,CISO,CA
37617,0.043183,0.0,0.043183,WINCHESTER,33.7439,-117.028,CISO,CA
37618,0.032726,0.0,0.032726,SAN DIEGO 42,32.6211,-117.091,CISO,CA
37619,0.032726,0.0,0.032726,SAN DIEGO 43,32.7219,-117.111,CISO,CA
37620,0.051383,0.0,0.051383,SAN YSIDRO,32.5364,-117.125,CISO,CA
37621,0.067544,0.0,0.067544,TEMECULA 3,33.4461,-117.141,CISO,CA
37622,0.067544,0.0,0.067544,TEMECULA 4,33.5484,-116.985,CISO,CA
37623,0.054396,0.0,0.054396,HEMET 1,33.7109,-117.075,CISO,CA
37624,0.036764,0.0,0.036764,HEMET 2,33.6598,-117.037,CISO,CA
37625,0.042966,0.0,0.042966,SAN DIEGO 44,32.7927,-117.08,CISO,CA
37626,0.03547,0.0,0.03547,LA MESA 1,32.6905,-116.947,CISO,CA
37627,0.059199,0.0,0.059199,LA MESA 2,32.7231,-116.927,CISO,CA
37628,0.029165,0.0,0.029165,SAN JACINTO 1,33.8187,-116.937,CISO,CA
37629,0.044633,0.0,0.044633,POWAY 1,32.9831,-117.023,CISO,CA
37630,0.075185,0.0,0.075185,POWAY 2,32.8976,-117.022,CISO,CA
37631,0.062513,0.0,0.062513,BONITA,32.6888,-117.014,CISO,CA
37632,0.060162,0.0,0.060162,YUCAIPA 1,34.0687,-117.006,CISO,CA
37633,0.049022,0.0,0.049022,YUCAIPA 2,33.9566,-117.058,CISO,CA
37634,0.04982,0.0,0.04982,SAN DIEGO 45,32.6091,-116.916,CISO,CA
37635,0.049509,0.0,0.049509,SAN DIEGO 46,32.562,-116.927,CISO,CA
37636,0.049509,0.0,0.049509,SAN DIEGO 47,32.549,-117.04,CISO,CA
37637,0.02961,0.0,0.02961,LA MESA 3,32.823,-116.908,CISO,CA
37638,0.054385,0.0,0.054385,SPRING VALLEY 1,32.7538,-116.926,CISO,CA
37639,0.054385,0.0,0.054385,SPRING VALLEY 2,32.7923,-117.0,CISO,CA
37640,0.049778,0.0,0.049778,SANTEE 1,32.7973,-117.036,CISO,CA
37641,0.049778,0.0,0.049778,SANTEE 2,32.8469,-117.047,CISO,CA
37642,0.040626,0.0,0.040626,BEAUMONT 1,33.9222,-117.053,CISO,CA
37643,0.045378,0.0,0.045378,BEAUMONT 2,33.9164,-116.893,CISO,CA
37644,0.065598,0.0,0.065598,CHULA VISTA 6,32.5538,-117.025,CISO,CA
37645,0.038172,0.0,0.038172,CHULA VISTA 7,32.6799,-116.909,CISO,CA
37646,0.050203,0.0,0.050203,ESCONDIDO 6,33.0739,-117.055,CISO,CA
37647,0.050617,0.0,0.050617,ESCONDIDO 7,33.1746,-117.011,CISO,CA
37648,0.053826,0.0,0.053826,EL CAJON 1,32.7647,-117.052,CISO,CA
37649,0.053826,0.0,0.053826,EL CAJON 2,32.8365,-117.045,CISO,CA
37650,0.063185,0.0,0.063185,BARSTOW,34.9763,-116.884,CISO,CA
37651,0.031267,0.0,0.031267,HEMET 3,33.6727,-116.946,CISO,CA
37652,0.031267,0.0,0.031267,HEMET 4,33.7651,-116.953,CISO,CA
37653,0.045958,0.0,0.045958,CHULA VISTA 8,32.5389,-117.073,CISO,CA
37654,0.028792,0.0,0.028792,CHULA VISTA 9,32.6254,-116.939,CISO,CA
37655,0.028171,0.0,0.028171,SAN JACINTO 2,33.7511,-116.985,CISO,CA
37656,0.028171,0.0,0.028171,SAN JACINTO 3,33.8452,-116.921,CISO,CA
37657,0.01203,0.0,0.01203,LUCERNE VALLEY,34.6052,-116.882,CISO,CA
37658,0.041164,0.0,0.041164,LAKESIDE 1,32.8654,-116.936,CISO,CA
37659,0.038462,0.0,0.038462,LAKESIDE 2,32.892,-116.907,CISO,CA
37660,0.048784,0.0,0.048784,HEMET 5,33.5711,-116.876,CISO,CA
37661,0.041682,0.0,0.041682,HEMET 6,33.7264,-116.938,CISO,CA
37662,0.05627,0.0,0.05627,EL CAJON 3,32.8161,-116.854,CISO,CA
37663,0.039694,0.0,0.039694,EL CAJON 4,32.7444,-116.923,CISO,CA
37664,0.060628,0.0,0.060628,EL CAJON 5,32.9052,-116.873,CISO,CA
37665,0.067037,0.0,0.067037,EL CAJON 6,32.9209,-116.776,CISO,CA
37666,0.032996,0.0,0.032996,RAMONA 1,33.0004,-116.949,CISO,CA
37667,0.035315,0.0,0.035315,RAMONA 2,32.9954,-116.891,CISO,CA
37668,0.03371,0.0,0.03371,BANNING 1,34.0264,-116.86,CISO,CA
37669,0.029476,0.0,0.029476,BANNING 2,34.0129,-116.825,CISO,CA
37670,0.024837,0.0,0.024837,BIG BEAR CITY,34.3118,-116.797,CISO,CA
37671,0.017921,0.0,0.017921,JAMUL,32.7332,-116.79,CISO,CA
37672,0.036557,0.0,0.036557,ALPINE 1,32.8721,-116.737,CISO,CA
37673,0.022818,0.0,0.022818,FORT IRWIN,35.1807,-116.651,CISO,CA
37674,0.012455,0.0,0.012455,ANZA,33.43,-116.561,CISO,CA
37675,0.031712,0.0,0.031712,PALM SPRINGS 1,33.8203,-116.655,CISO,CA
37676,0.026701,0.0,0.026701,PALM SPRINGS 2,33.9086,-116.602,CISO,CA
37677,0.032354,0.0,0.032354,DESERT HOT SPRINGS 1,33.8616,-116.507,CISO,CA
37678,0.039042,0.0,0.039042,DESERT HOT SPRINGS 2,34.0342,-116.555,CISO,CA
37679,0.036122,0.0,0.036122,PALM SPRINGS 3,33.6556,-116.466,CISO,CA
37680,0.047666,0.0,0.047666,CATHEDRAL CITY 1,33.8237,-116.516,CISO,CA
37681,0.047666,0.0,0.047666,CATHEDRAL CITY 2,33.7378,-116.524,CISO,CA
37682,0.023388,0.0,0.023388,YUCCA VALLEY 1,34.2055,-116.371,CISO,CA
37683,0.024454,0.0,0.024454,YUCCA VALLEY 2,34.2433,-116.521,CISO,CA
37684,0.03519,0.0,0.03519,RANCHO MIRAGE,33.6858,-116.504,CISO,CA
37685,0.038307,0.0,0.038307,PALM DESERT 1,33.677,-116.424,CISO,CA
37686,0.005375,0.0,0.005375,PALM DESERT 2,33.6512,-116.337,IID,CA
37687,0.008224,0.0,0.008224,PALM DESERT 3,33.773,-116.319,IID,CA
37688,0.005548,0.0,0.005548,DESERT HOT SPRINGS 3,33.8188,-116.315,IID,CA
37689,0.017973,0.0,0.017973,JOSHUA TREE,34.0812,-116.266,CISO,CA
37690,0.006308,0.0,0.006308,LA QUINTA 1,33.5538,-116.225,IID,CA
37691,0.006308,0.0,0.006308,LA QUINTA 2,33.6974,-116.292,IID,CA
37692,0.004333,0.0,0.004333,INDIO 1,33.8236,-116.267,IID,CA
37693,0.010464,0.0,0.010464,INDIO 2,33.7737,-116.135,IID,CA
37694,0.010464,0.0,0.010464,INDIO 3,33.6303,-116.174,IID,CA
37695,0.006953,0.0,0.006953,COACHELLA 1,33.6987,-116.218,IID,CA
37696,0.011288,0.0,0.011288,COACHELLA 2,33.7054,-116.256,IID,CA
37697,0.001315,0.0,0.001315,BORREGO SPRINGS,33.0926,-116.146,IID,CA
37698,0.006703,0.0,0.006703,THERMAL,33.4073,-116.047,IID,CA
37699,0.007185,0.0,0.007185,TWENTYNINE PALMS 1,34.2672,-116.022,CISO,CA
37700,0.004322,0.0,0.004322,MECCA 1,33.5912,-115.982,IID,CA
37701,0.007923,0.0,0.007923,IMPERIAL 1,32.9338,-115.635,IID,CA
37702,0.044591,0.0,0.044591,TWENTYNINE PALMS 2,34.2073,-115.658,CISO,CA
37703,0.008262,0.0,0.008262,EL CENTRO 1,32.7681,-115.641,IID,CA
37704,0.00813,0.0,0.00813,EL CENTRO 2,32.7651,-115.593,IID,CA
37705,0.00353,0.0,0.00353,CALIPATRIA 1,33.2618,-115.52,IID,CA
37706,0.006614,0.0,0.006614,CALEXICO 1,32.7157,-115.482,IID,CA
37707,0.006614,0.0,0.006614,CALEXICO 2,32.5951,-115.452,IID,CA
37708,0.002482,0.0,0.002482,HEBER 1,32.644,-115.772,IID,CA
37709,0.00444,0.0,0.00444,BRAWLEY 1,32.9602,-115.352,IID,CA
37710,0.00444,0.0,0.00444,BRAWLEY 2,32.9459,-115.317,IID,CA
37711,0.003889,0.0,0.003889,HOLTVILLE 1,32.7846,-115.084,IID,CA
37712,2.395176,0.0,2.395176,BLYTHE 1,33.7528,-114.623,WALC,CA
37713,0.496136,0.0,0.496136,NEEDLES,34.9721,-114.698,WALC,CA
37714,0.003158,0.0,0.003158,HINKLEY 1,35.0111,-117.324,CISO,CA
37717,0.002081,0.0,0.002081,SAN DIEGO 48,32.5624,-116.944,CISO,CA
37719,0.000414,0.0,0.000414,DESERT CENTER,33.8231,-115.394,CISO,CA
37722,0.014515,0.0,0.014515,CAMPO,32.7056,-116.343,CISO,CA
37723,0.000166,0.0,0.000166,NIPTON 1,35.5561,-115.469,CISO,CA
37724,0.001605,0.0,0.001605,DESERT HOT SPRINGS 4,33.9342,-116.571,CISO,CA
37732,0.007672,0.0,0.007672,PALA,33.3594,-117.111,CISO,CA
37733,0.003624,0.0,0.003624,TRONA,35.765,-117.383,CISO,CA
37734,0.025645,0.0,0.025645,IRVINE 9,33.613,-117.822,CISO,CA
37737,0.001333,0.0,0.001333,CALIPATRIA 3,33.1582,-115.639,IID,CA
37738,0.024423,0.0,0.024423,COLTON 3,34.0414,-117.36,CISO,CA
37753,0.000435,0.0,0.000435,BLYTHE 2,33.6157,-114.686,CISO,CA
37755,0.0,0.009826,0.009826,IMPERIAL 2,32.9038,-115.512,IID,CA
37767,0.0,0.074882,0.074882,ONTARIO 9,34.0454,-117.54,CISO,CA
37805,0.026059,0.0,0.026059,INCLINE VILLAGE,39.194,-119.835,NEVP,NV
37806,0.045336,0.0,0.045336,RENO 1,39.542,-119.971,NEVP,NV
37807,0.045336,0.0,0.045336,RENO 2,39.5364,-119.978,NEVP,NV
37808,0.000277,0.0,0.000277,RENO 3,39.7699,-120.003,CISO,NV
37809,7.1e-05,0.0,7.1e-05,STATELINE,38.8819,-119.834,CISO,NV
37810,0.036146,0.0,0.036146,RENO 4,39.3063,-119.949,NEVP,NV
37811,0.036146,0.0,0.036146,RENO 5,39.3003,-119.925,NEVP,NV
37812,0.016252,0.0,0.016252,CARSON CITY 1,39.1045,-119.87,NEVP,NV
37813,0.024258,0.0,0.024258,RENO 6,39.4774,-119.855,NEVP,NV
37814,0.040307,0.0,0.040307,RENO 7,39.4851,-119.741,NEVP,NV
37815,0.040307,0.0,0.040307,RENO 8,39.494,-119.747,NEVP,NV
37816,0.028073,0.0,0.028073,CARSON CITY 2,39.0757,-119.743,NEVP,NV
37817,0.048255,0.0,0.048255,RENO 9,39.4331,-119.809,NEVP,NV
37818,0.048255,0.0,0.048255,RENO 10,39.5728,-119.868,NEVP,NV
37819,0.055461,0.0,0.055461,RENO 11,39.6354,-119.797,NEVP,NV
37820,0.055461,0.0,0.055461,RENO 12,39.6729,-119.789,NEVP,NV
37821,0.012601,0.0,0.012601,WASHOE VALLEY,39.2309,-119.871,NEVP,NV
37822,0.036955,0.0,0.036955,RENO 13,39.5352,-119.814,NEVP,NV
37823,0.036955,0.0,0.036955,RENO 14,39.5422,-119.789,NEVP,NV
37824,0.040943,0.0,0.040943,GARDNERVILLE 1,38.9139,-119.76,NEVP,NV
37825,0.058342,0.0,0.058342,SUN VALLEY 3,39.6769,-119.832,NEVP,NV
37826,0.035144,0.0,0.035144,MINDEN,39.0285,-119.782,NEVP,NV
37827,0.052292,0.0,0.052292,SPARKS 1,39.5842,-119.815,NEVP,NV
37828,0.052292,0.0,0.052292,SPARKS 2,39.5425,-119.777,NEVP,NV
37829,0.075249,0.0,0.075249,RENO 15,39.4433,-119.757,NEVP,NV
37830,0.062956,0.0,0.062956,RENO 16,39.4353,-119.694,NEVP,NV
37831,0.040433,0.0,0.040433,CARSON CITY 3,39.22,-119.824,NEVP,NV
37832,0.039922,0.0,0.039922,CARSON CITY 4,39.0634,-119.679,NEVP,NV
37833,0.059122,0.0,0.059122,CARSON CITY 5,39.3225,-119.628,NEVP,NV
37834,0.037157,0.0,0.037157,RENO 17,39.4734,-119.721,NEVP,NV
37835,0.037157,0.0,0.037157,RENO 18,39.3836,-119.643,NEVP,NV
37836,0.053274,0.0,0.053274,SPARKS 3,39.6189,-119.653,NEVP,NV
37837,0.053274,0.0,0.053274,SPARKS 4,39.6407,-119.738,NEVP,NV
37838,0.033362,0.0,0.033362,SPARKS 5,39.6136,-119.701,NEVP,NV
37839,0.036724,0.0,0.036724,SPARKS 6,39.5504,-119.622,NEVP,NV
37840,0.036724,0.0,0.036724,SPARKS 7,39.5769,-119.663,NEVP,NV
37841,0.006397,0.0,0.006397,RENO 19,40.094,-119.6,NEVP,NV
37842,0.03051,0.0,0.03051,GARDNERVILLE 2,38.8188,-119.68,NEVP,NV
37843,0.040914,0.0,0.040914,DAYTON 7,39.1947,-119.499,NEVP,NV
37844,0.009152,0.0,0.009152,WELLINGTON 1,38.6735,-119.299,NEVP,NV
37845,0.022042,0.0,0.022042,SILVER SPRINGS,39.2712,-119.376,NEVP,NV
37846,0.056723,0.0,0.056723,FERNLEY 1,39.6351,-119.161,NEVP,NV
37847,0.022919,0.0,0.022919,YERINGTON 1,38.7551,-119.196,NEVP,NV
37848,0.013738,0.0,0.013738,HAWTHORNE 4,38.526,-118.654,NEVP,NV
37849,0.071598,0.0,0.071598,FALLON 1,39.5399,-118.221,NEVP,NV
37850,0.047928,0.0,0.047928,WINNEMUCCA 1,41.2532,-118.184,NEVP,NV
37851,0.016002,0.0,0.016002,LOVELOCK,40.3694,-118.177,NEVP,NV
37852,0.002582,0.0,0.002582,MC DERMITT,41.9967,-117.955,NEVP,NV
37853,0.015481,0.0,0.015481,BATTLE MOUNTAIN 1,40.4639,-116.954,NEVP,NV
37854,0.006137,0.0,0.006137,ROUND MOUNTAIN,38.8938,-116.914,NEVP,NV
37855,3.4e-05,0.0,3.4e-05,BEATTY,36.949,-116.815,CISO,NV
37856,3.5e-05,0.0,3.5e-05,AMARGOSA VALLEY,36.5285,-116.464,CISO,NV
37857,0.008333,0.0,0.008333,TONOPAH 1,38.3484,-116.259,NEVP,NV
37858,0.007264,0.0,0.007264,CARLIN,40.4476,-116.19,NEVP,NV
37859,0.000503,0.0,0.000503,PAHRUMP 3,36.1843,-116.007,CISO,NV
37860,0.004065,0.0,0.004065,EUREKA 4,39.7583,-115.941,NEVP,NV
37861,0.06733,0.0,0.06733,ELKO,41.3406,-115.79,NEVP,NV
37862,0.039922,0.0,0.039922,SPRING CREEK,40.6548,-115.501,NEVP,NV
37863,0.043804,0.0,0.043804,LAS VEGAS 1,36.3153,-115.574,NEVP,NV
37864,0.004046,0.0,0.004046,ALAMO 2,37.2615,-115.41,NEVP,NV
37865,0.069777,0.0,0.069777,LAS VEGAS 2,36.1052,-115.368,NEVP,NV
37866,0.035019,0.0,0.035019,LAS VEGAS 3,36.0816,-115.35,NEVP,NV
37867,0.054084,0.0,0.054084,LAS VEGAS 4,36.1792,-115.264,NEVP,NV
37868,0.069478,0.0,0.069478,LAS VEGAS 5,36.1254,-115.244,NEVP,NV
37869,0.057388,0.0,0.057388,LAS VEGAS 6,36.0686,-115.213,NEVP,NV
37870,0.057388,0.0,0.057388,LAS VEGAS 7,36.1415,-115.198,NEVP,NV
37871,0.036955,0.0,0.036955,LAS VEGAS 8,36.2685,-115.2,NEVP,NV
37872,0.044999,0.0,0.044999,LAS VEGAS 9,36.3465,-115.392,NEVP,NV
37873,0.044999,0.0,0.044999,LAS VEGAS 10,36.258,-115.258,NEVP,NV
37874,0.074064,0.0,0.074064,LAS VEGAS 11,36.2386,-115.336,NEVP,NV
37875,0.074064,0.0,0.074064,LAS VEGAS 12,36.145,-115.374,NEVP,NV
37876,0.046935,0.0,0.046935,LAS VEGAS 13,35.9835,-115.322,NEVP,NV
37877,0.039864,0.0,0.039864,LAS VEGAS 14,36.0558,-115.31,NEVP,NV
37878,0.081511,0.0,0.081511,LAS VEGAS 15,36.0695,-115.362,NEVP,NV
37879,0.080075,0.0,0.080075,LAS VEGAS 16,36.1784,-115.215,NEVP,NV
37880,0.071935,0.0,0.071935,LAS VEGAS 17,36.1191,-115.195,NEVP,NV
37881,0.071935,0.0,0.071935,LAS VEGAS 18,36.0983,-115.305,NEVP,NV
37882,0.067012,0.0,0.067012,LAS VEGAS 19,36.0679,-115.257,NEVP,NV
37883,0.05154,0.0,0.05154,LAS VEGAS 20,36.2054,-115.237,NEVP,NV
37884,0.05154,0.0,0.05154,LAS VEGAS 21,36.1294,-115.351,NEVP,NV
37885,0.068785,0.0,0.068785,LAS VEGAS 22,36.0569,-115.286,NEVP,NV
37886,0.062243,0.0,0.062243,LAS VEGAS 23,36.3525,-115.339,NEVP,NV
37887,0.062243,0.0,0.062243,LAS VEGAS 24,36.2543,-115.339,NEVP,NV
37888,0.047706,0.0,0.047706,LAS VEGAS 25,36.2518,-115.168,NEVP,NV
37889,0.047706,0.0,0.047706,LAS VEGAS 26,36.1946,-115.315,NEVP,NV
37890,0.064844,0.0,0.064844,LAS VEGAS 27,36.216,-115.185,NEVP,NV
37891,0.101327,0.0,0.101327,LAS VEGAS 28,36.1694,-115.287,NEVP,NV
37892,0.101327,0.0,0.101327,LAS VEGAS 29,36.1852,-115.18,NEVP,NV
37893,0.055827,0.0,0.055827,LAS VEGAS 30,36.0268,-115.215,NEVP,NV
37894,0.073004,0.0,0.073004,LAS VEGAS 31,36.0658,-115.147,NEVP,NV
37895,0.073004,0.0,0.073004,LAS VEGAS 32,36.17,-115.135,NEVP,NV
37896,0.044045,0.0,0.044045,LAS VEGAS 33,36.1191,-115.228,NEVP,NV
37897,0.044045,0.0,0.044045,LAS VEGAS 34,35.9661,-115.209,NEVP,NV
37898,0.052427,0.0,0.052427,LAS VEGAS 35,36.2519,-115.301,NEVP,NV
37899,0.052427,0.0,0.052427,LAS VEGAS 36,36.1115,-115.206,NEVP,NV
37900,0.036338,0.0,0.036338,LAS VEGAS 37,35.9712,-115.262,NEVP,NV
37901,0.036772,0.0,0.036772,LAS VEGAS 38,35.9287,-115.201,NEVP,NV
37902,0.051675,0.0,0.051675,LAS VEGAS 39,36.0682,-115.16,NEVP,NV
37903,0.051675,0.0,0.051675,LAS VEGAS 40,36.1339,-115.099,NEVP,NV
37904,0.041213,0.0,0.041213,HENDERSON 1,35.9575,-115.164,NEVP,NV
37905,0.06311,0.0,0.06311,NORTH LAS VEGAS 1,36.3461,-115.202,NEVP,NV
37906,0.058236,0.0,0.058236,NORTH LAS VEGAS 2,36.3205,-115.184,NEVP,NV
37907,0.058236,0.0,0.058236,NORTH LAS VEGAS 3,36.2834,-115.238,NEVP,NV
37908,0.087551,0.0,0.087551,NORTH LAS VEGAS 4,36.3338,-115.192,NEVP,NV
37909,0.087551,0.0,0.087551,NORTH LAS VEGAS 5,36.1976,-115.234,NEVP,NV
37910,0.022456,0.0,0.022456,LAS VEGAS 41,36.0803,-115.196,NEVP,NV
37911,0.037225,0.0,0.037225,LAS VEGAS 42,36.1045,-115.202,NEVP,NV
37912,0.037225,0.0,0.037225,LAS VEGAS 43,36.209,-115.119,NEVP,NV
37913,0.052032,0.0,0.052032,LAS VEGAS 44,35.9271,-115.168,NEVP,NV
37914,0.052032,0.0,0.052032,LAS VEGAS 45,35.9979,-115.12,NEVP,NV
37915,0.081357,0.0,0.081357,LAS VEGAS 46,35.9556,-115.075,NEVP,NV
37916,0.081357,0.0,0.081357,LAS VEGAS 47,36.0064,-115.053,NEVP,NV
37917,0.071453,0.0,0.071453,LAS VEGAS 48,36.1271,-115.124,NEVP,NV
37918,0.071453,0.0,0.071453,LAS VEGAS 49,36.0725,-115.18,NEVP,NV
37919,0.067349,0.0,0.067349,LAS VEGAS 50,36.153,-115.198,NEVP,NV
37920,0.080403,0.0,0.080403,NORTH LAS VEGAS 6,36.2653,-115.111,NEVP,NV
37921,0.077927,0.0,0.077927,NORTH LAS VEGAS 7,36.1227,-115.082,NEVP,NV
37922,0.06655,0.0,0.06655,LAS VEGAS 51,36.2156,-115.077,NEVP,NV
37923,0.06655,0.0,0.06655,LAS VEGAS 52,36.1019,-115.062,NEVP,NV
37924,0.057667,0.0,0.057667,LAS VEGAS 53,36.0574,-115.083,NEVP,NV
37925,0.057667,0.0,0.057667,LAS VEGAS 54,36.1088,-115.198,NEVP,NV
37926,0.013661,0.0,0.013661,NORTH LAS VEGAS 8,36.2685,-115.03,NEVP,NV
37927,0.043024,0.0,0.043024,NORTH LAS VEGAS 9,36.3575,-115.119,NEVP,NV
37928,0.043024,0.0,0.043024,NORTH LAS VEGAS 10,36.3149,-115.07,NEVP,NV
37929,0.067369,0.0,0.067369,LAS VEGAS 55,35.9946,-115.044,NEVP,NV
37930,0.092618,0.0,0.092618,LAS VEGAS 56,36.2197,-115.005,NEVP,NV
37931,0.092618,0.0,0.092618,LAS VEGAS 57,36.0498,-115.062,NEVP,NV
37932,0.068053,0.0,0.068053,HENDERSON 2,35.9513,-115.158,NEVP,NV
37933,0.068053,0.0,0.068053,HENDERSON 3,35.9451,-115.016,NEVP,NV
37934,0.053351,0.0,0.053351,HENDERSON 4,36.0573,-115.106,NEVP,NV
37935,0.053351,0.0,0.053351,HENDERSON 5,36.1459,-114.985,NEVP,NV
37936,0.068226,0.0,0.068226,HENDERSON 6,35.9877,-115.151,NEVP,NV
37937,0.068226,0.0,0.068226,HENDERSON 7,36.0454,-115.047,NEVP,NV
37938,0.102589,0.0,0.102589,LAS VEGAS 58,36.1495,-114.963,NEVP,NV
37939,0.102589,0.0,0.102589,LAS VEGAS 59,36.2656,-115.062,NEVP,NV
37940,0.042032,0.0,0.042032,HENDERSON 8,36.0511,-115.002,NEVP,NV
37941,0.042032,0.0,0.042032,HENDERSON 9,35.9252,-114.995,NEVP,NV
37942,0.08496,0.0,0.08496,LAS VEGAS 60,36.2701,-115.091,NEVP,NV
37943,0.08496,0.0,0.08496,LAS VEGAS 61,36.2731,-115.099,NEVP,NV
37944,0.066068,0.0,0.066068,LAS VEGAS 62,36.1294,-114.953,NEVP,NV
37945,0.066068,0.0,0.066068,LAS VEGAS 63,36.1152,-115.131,NEVP,NV
37946,0.048747,0.0,0.048747,LAS VEGAS 64,36.0774,-115.0,NEVP,NV
37947,0.048747,0.0,0.048747,LAS VEGAS 65,36.1624,-114.994,NEVP,NV
37948,0.040163,0.0,0.040163,LAS VEGAS 66,36.0931,-114.911,NEVP,NV
37949,0.040163,0.0,0.040163,LAS VEGAS 67,36.09,-115.055,NEVP,NV
37950,0.056502,0.0,0.056502,HENDERSON 10,36.1397,-114.997,NEVP,NV
37951,0.046068,0.0,0.046068,HENDERSON 11,35.9457,-114.989,NEVP,NV
37952,0.046068,0.0,0.046068,HENDERSON 12,36.0149,-115.011,NEVP,NV
37953,0.056348,0.0,0.056348,HENDERSON 13,36.0687,-115.007,NEVP,NV
37954,0.056348,0.0,0.056348,HENDERSON 14,36.0036,-114.941,NEVP,NV
37955,0.004046,0.0,0.004046,MOAPA 1,36.6178,-114.895,NEVP,NV
37956,0.00684,0.0,0.00684,WELLS,41.0379,-114.772,NEVP,NV
37957,0.043544,0.0,0.043544,BOULDER CITY 1,36.0664,-114.871,NEVP,NV
37958,0.00367,0.0,0.00367,JACKPOT,41.8837,-114.813,NEVP,NV
37959,0.028092,0.0,0.028092,ELY 1,39.5735,-114.713,NEVP,NV
37960,0.021811,0.0,0.021811,LAUGHLIN,35.1842,-114.62,NEVP,NV
37961,0.010751,0.0,0.010751,OVERTON,36.3154,-114.548,NEVP,NV
37962,0.004354,0.0,0.004354,CALIENTE,37.2614,-114.575,NEVP,NV
37963,0.00551,0.0,0.00551,PIOCHE,38.1595,-114.532,NEVP,NV
37964,0.010414,0.0,0.010414,LOGANDALE,36.5501,-114.545,NEVP,NV
37965,0.002919,0.0,0.002919,PANACA,37.663,-114.262,NEVP,NV
37966,0.012967,0.0,0.012967,WEST WENDOVER,40.9177,-114.238,NEVP,NV
